	48a39e37-0380-4465-8311-6c5c6aff522a
	tumor
RBMS3	1.002059177
RBMS3-AS1	0
RBMS3-AS2	0.012354986
RBMS3-AS3	0.09283371
RBMX	14.43477389
RBMX2	4.221694158
RBMX2P1	0.034035326
RBMX2P2	0
RBMX2P3	0.014866004
RBMX2P4	0
RBMX2P5	0
RBMXL1	3.736378905
RBMXL2	0.007591657
RBMXL3	0
RBMXP1	0.430028194
RBMXP2	0.267969909
RBMXP4	0.050182596
RBMY1A1	0
RBMY1A3P	0
RBMY1B	0
RBMY1D	0
RBMY1E	0
RBMY1F	0
RBMY1HP	0
RBMY1J	0
RBMY1KP	0
RBMY2AP	0
RBMY2BP	0
RBMY2CP	0
RBMY2DP	0
RBMY2EP	0
RBMY2FP	0
RBMY2GP	0
RBMY2HP	0
RBMY2JP	0
RBMY2KP	0
RBMY2NP	0
RBMY2OP	0
RBMY2QP	0
RBMY2TP	0
RBMY2UP	0
RBMY2WP	0
RBMY2XP	0
RBMY2YP	0
RBMY3AP	0
RBP1	21.79372976
RBP2	0.084182048
RBP3	0
RBP4	0.127638343
RBP5	2.587629478
RBP7	1.470594868
RBPJ	9.664914257
RBPJL	0.025745143
RBPJP2	0
RBPJP5	0
RBPJP6	0
RBPJP7	0.019663809
RBPMS	4.86491363
RBPMS2	1.333970928
RBPMS2P1	0
RBPMS-AS1	0.303731129
RBPMSLP	0.028340171
RBSN	3.247316385
RBX1	11.73754214
RC3H1	2.241321421
RC3H1-IT1	0
RC3H2	4.915597221
RCAN1	51.37511153
RCAN2	22.1181754
RCAN3	4.599525337
RCBTB1	5.321701651
RCBTB2	4.217864925
RCBTB2P1	0.00973103
RCC1	9.747969356
RCC1L	12.15174682
RCC2	55.97608353
RCC2P1	0
RCC2P2	0
RCC2P3	0
RCC2P4	0
RCC2P5	0
RCC2P6	0.027411881
RCC2P7	0.033766059
RCC2P8	0
RCCD1	1.508856053
RCE1	6.84974848
RCHY1	1.246061005
RCL1	3.166003936
RCN1	21.61680804
RCN1P1	0
RCN1P2	0.466451347
RCN2	12.8692665
RCN3	128.0476921
RCOR1	4.796544322
RCOR2	1.984888475
RCOR3	1.912132442
RCSD1	2.1447136
RCVRN	0.038964097
RD3	0.006669839
RD3L	0
RDH10	7.58261767
RDH10-AS1	0.041171909
RDH11	14.27575278
RDH12	0.17511724
RDH13	1.249849709
RDH14	8.220506932
RDH16	0.418917477
RDH5	0.10969347
RDH8	0.127976906
RDM1	0.158475369
RDX	8.820508646
REC114	0.122776838
REC8	0.973371353
RECK	1.95573906
RECQL	11.60208214
RECQL4	4.48700649
RECQL5	2.345160506
REELD1	0.035835683
REEP1	0.199991127
REEP2	0.70613973
REEP3	12.14673362
REEP4	13.93168312
REEP5	17.19992477
REEP6	1.010803307
REG1A	0.057731804
REG1B	0
REG1CP	0
REG3A	0.008987218
REG3G	0
REG4	0.012218809
REL	7.251795383
RELA	21.27765967
RELB	19.14871152
RELL1	6.649387334
RELL2	1.972895143
RELN	0.750613272
RELT	2.950219921
REM1	0.683568341
REM2	0.549319819
REN	0.029495714
RENBP	5.622926995
REP15	0.277144794
REPIN1	14.62458919
REPS1	3.083305585
REPS2	1.009998512
RER1	11.38441271
RERE	9.805250938
REREP1Y	0
REREP2Y	0
RERG	1.468194047
RERG-AS1	0.042215923
RERG-IT1	0.094530007
RERGL	0.055106905
RESP18	0
REST	4.592625432
RET	0.444252717
RETN	0.902852463
RETNLB	0.077179563
RETREG1	2.83414123
RETREG2	19.17575011
RETREG3	17.39564343
RETSAT	17.85361457
REV1	2.856706796
REV3L	2.440019198
REV3L-IT1	0
REX1BD	2.600500863
REXO1	7.358294674
REXO1L10P	0
REXO1L11P	0
REXO1L12P	0
REXO1L1P	0
REXO1L2P	0
REXO1L3P	0
REXO1L4P	0
REXO1L5P	0
REXO1L6P	0
REXO1L8P	0.014999226
REXO1L9P	0
REXO2	8.069141728
REXO4	6.341471093
REXO5	0.612089839
RF00001	0.129334237
RF00001	0.134214774
RF00001	0
RF00002	0
RF00002	0
RF00003	0
RF00003	0
RF00003	0
RF00003	0.086222825
RF00003	0
RF00003	0.086748574
RF00003	0
RF00003	0.086748574
RF00003	0
RF00003	0
RF00003	0
RF00003	0
RF00003	0.086748574
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00004	0
RF00006	0
RF00006	0
RF00006	0
RF00006	0
RF00012	0.139478099
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0.134214774
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0.278956198
RF00012	0
RF00012	0
RF00012	0.068070651
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0
RF00012	0.14819548
RF00012	0.072585541
RF00012	0
RF00012	0
RF00012	0.519699218
RF00012	0
RF00012	0
RF00015	0
RF00015	0
RF00015	0.11202178
RF00015	0
RF00015	0.851174039
RF00015	0
RF00016	0
RF00017	0
RF00017	0.041720722
RF00017	0
RF00017	0.056680343
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.104608574
RF00017	0
RF00017	0.050629061
RF00017	0
RF00017	0.242777578
RF00017	0
RF00017	0
RF00017	0
RF00017	0.050271258
RF00017	0
RF00017	0
RF00017	0.205440666
RF00017	0.338732526
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.052887606
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.05601089
RF00017	0
RF00017	0
RF00017	0
RF00017	0.104225393
RF00017	0.396762401
RF00017	0.10089905
RF00017	0
RF00017	0.055142504
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.047740826
RF00017	0
RF00017	0
RF00017	0.053283768
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.045745229
RF00017	0
RF00017	0
RF00017	0
RF00017	0.239507847
RF00017	0
RF00017	0
RF00017	0
RF00017	0.049743937
RF00017	0.054300634
RF00017	0.10089905
RF00017	0
RF00017	0.192253596
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.135924517
RF00017	0
RF00017	0
RF00017	0
RF00017	0.052887606
RF00017	0
RF00017	0
RF00017	0.041477452
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.047740826
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.097778461
RF00017	0
RF00017	0
RF00017	0
RF00017	0.042851705
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.103845008
RF00017	0
RF00017	0
RF00017	0
RF00017	0.201085033
RF00017	0.100542517
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.050094247
RF00017	0
RF00017	0
RF00017	0.048721802
RF00017	0
RF00017	0.098455129
RF00017	0
RF00017	0.052112696
RF00017	0.135064235
RF00017	0.040881512
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.26542474
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0.164154993
RF00017	1.617759354
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00017	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0.25180117
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	1.690308842
RF00019	0.377701755
RF00019	0
RF00019	0.287409416
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.664802154
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0.836868593
RF00019	0.29639096
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.124796194
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	1.126872561
RF00019	0
RF00019	0
RF00019	0.128169064
RF00019	0
RF00019	0
RF00019	0.323335593
RF00019	0
RF00019	0.149755432
RF00019	0
RF00019	0
RF00019	0.29639096
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	3.017798867
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.263458631
RF00019	0
RF00019	0
RF00019	0.299510865
RF00019	0
RF00019	0
RF00019	0.146667692
RF00019	0
RF00019	0.499184775
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0
RF00019	0.146667692
RF00019	0
RF00019	0
RF00019	0
RF00019	0.132960431
RF00019	0
RF00019	0
RF00019	0
RF00019	0.124796194
RF00019	0
RF00019	0
RF00019	0
RF00019	0.986013491
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.265920861
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	2.213052502
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.377701755
RF00019	0
RF00019	0
RF00019	0.930723015
RF00019	0
RF00019	3.453098565
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.658646578
RF00019	0
RF00019	0
RF00019	0
RF00019	1.037368361
RF00019	0.398881292
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	1.259005848
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.136795828
RF00019	0
RF00019	0
RF00019	0.284535322
RF00019	0
RF00019	0
RF00019	0
RF00019	0.278956198
RF00019	0
RF00019	0
RF00019	0
RF00019	0.146667692
RF00019	0
RF00019	1.580751787
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.897183447
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.629502924
RF00019	0.128169064
RF00019	0
RF00019	0
RF00019	0.128169064
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.128169064
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.154638762
RF00019	0
RF00019	0
RF00019	0
RF00019	0.605394302
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.381074092
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.28171814
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0.156338089
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.316150357
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.278956198
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.14085907
RF00019	0
RF00019	0
RF00019	0.88917288
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0
RF00019	0.384507192
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0.377701755
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0.13052079
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.151348575
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.127024697
RF00019	0
RF00019	0
RF00019	0
RF00019	0.134214774
RF00019	0
RF00019	1.855665142
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.218873324
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0
RF00019	0.263458631
RF00019	0
RF00019	0
RF00019	0.127024697
RF00019	0
RF00019	0
RF00019	0.125900585
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.704295351
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0.149755432
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.278956198
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.14085907
RF00019	0.265920861
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	2.281651165
RF00019	0.159851304
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.149755432
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.697390494
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.278956198
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.557912396
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.124796194
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.25180117
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.263458631
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.14085907
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.142267661
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.640845319
RF00019	0
RF00019	0
RF00019	1.007204679
RF00019	0
RF00019	0
RF00019	0.256338128
RF00019	0
RF00019	0
RF00019	0
RF00019	0.469014267
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.762148183
RF00019	0
RF00019	0.377701755
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.124796194
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.290342165
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.463916285
RF00019	0
RF00019	0.149755432
RF00019	0.13052079
RF00019	0
RF00019	0
RF00019	0
RF00019	0.276247885
RF00019	0
RF00019	0.364788874
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.136795828
RF00019	0
RF00019	0.25180117
RF00019	0.418434297
RF00019	0
RF00019	0
RF00019	0.278956198
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.139478099
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00024	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00045	0
RF00045	0
RF00045	0
RF00045	0.069398859
RF00049	0
RF00056	0
RF00056	0
RF00056	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00070	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00086	0
RF00088	0
RF00090	0
RF00090	0
RF00090	0
RF00090	0
RF00091	0
RF00091	0
RF00091	0
RF00091	0.094216994
RF00091	0
RF00091	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0.526917262
RF00093	0
RF00093	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0.106968166
RF00096	0
RF00096	0
RF00096	0
RF00096	0.325803804
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00099	0
RF00100	0
RF00100	0
RF00100	0
RF00100	3.868304978
RF00100	0
RF00100	0
RF00100	0
RF00105	0.187194291
RF00105	0
RF00108	0
RF00108	0
RF00108	0
RF00133	0
RF00134	0.799256522
RF00136	0
RF00136	0
RF00136	0
RF00137	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0.323335593
RF00150	0
RF00150	0
RF00151	0.215557062
RF00152	0
RF00153	0
RF00154	0
RF00154	0
RF00156	1.394780989
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00157	0
RF00157	0
RF00157	0
RF00157	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00189	0
RF00190	0.784152461
RF00190	0
RF00191	0
RF00191	0.10089905
RF00191	0
RF00201	0
RF00212	0
RF00212	0
RF00212	0
RF00218	0
RF00218	0
RF00263	0
RF00263	0
RF00263	0
RF00263	0
RF00264	0
RF00264	0
RF00264	0
RF00264	0
RF00265	0.311535024
RF00271	0
RF00271	0
RF00272	0
RF00272	0
RF00272	0.105383452
RF00272	0
RF00272	0
RF00272	0
RF00272	0
RF00273	0
RF00273	0
RF00275	0
RF00275	0
RF00275	0
RF00275	0
RF00275	0.395187947
RF00275	0
RF00278	0
RF00278	0
RF00279	0
RF00279	0
RF00279	0
RF00279	0
RF00279	0
RF00280	0
RF00283	0
RF00283	0
RF00284	0.177834576
RF00284	0
RF00284	0
RF00284	0
RF00284	0
RF00284	0
RF00285	0
RF00285	0
RF00285	0
RF00285	0
RF00287	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0.218873324
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0.105383452
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00324	0
RF00324	0
RF00334	0.113814129
RF00334	0
RF00334	0
RF00334	0
RF00340	0.22404356
RF00340	0
RF00342	0
RF00345	0
RF00392	0.108601268
RF00393	0
RF00393	0
RF00393	0
RF00393	0
RF00394	0
RF00394	0
RF00394	0
RF00394	0
RF00397	0.302697151
RF00398	0
RF00399	0
RF00401	0
RF00401	0
RF00401	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0.112910842
RF00402	0
RF00402	0
RF00402	0
RF00404	0.278956198
RF00405	0
RF00406	0
RF00406	0
RF00407	0
RF00408	0
RF00408	0.212339792
RF00408	0
RF00409	0
RF00409	0
RF00409	0
RF00409	0.511754176
RF00409	0
RF00410	0
RF00410	0
RF00410	0.948451072
RF00411	0
RF00411	0.551425042
RF00411	0
RF00413	0
RF00413	0
RF00413	0
RF00414	0
RF00415	0
RF00416	0
RF00416	0
RF00416	0
RF00416	0
RF00416	0
RF00418	0
RF00421	0
RF00421	0
RF00421	0
RF00422	0
RF00422	0
RF00423	0
RF00424	0
RF00424	0
RF00424	0
RF00424	0
RF00424	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00426	0
RF00426	0
RF00426	0
RF00428	0
RF00432	0
RF00432	0.229463969
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00438	0.109436662
RF00438	0
RF00438	0
RF00440	0
RF00440	0
RF00443	0
RF00443	0
RF00443	0
RF00443	0
RF00477	0
RF00478	0
RF00492	0
RF00492	0
RF00492	0
RF00492	0
RF00493	0.203239516
RF00493	0
RF00494	0
RF00494	0
RF00494	0
RF00494	0
RF00537	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00560	0
RF00560	0
RF00560	0
RF00560	0
RF00560	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	1.410918951
RF00561	0
RF00561	0
RF00561	0
RF00561	0.22229322
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00564	0
RF00564	0
RF00564	0
RF00566	0
RF00568	0
RF00568	0.104608574
RF00568	0
RF00568	0.115664765
RF00568	0.10089905
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00569	0.561582872
RF00569	0
RF00570	0
RF00571	0
RF00571	0
RF00572	0
RF00573	0.131729316
RF00575	0
RF00586	0.192253596
RF00586	0.091197219
RF00588	0
RF00591	0
RF00591	0
RF00591	0
RF00591	0.218873324
RF00592	0
RF00592	0
RF00593	0
RF00598	0
RF00598	0
RF00599	0
RF00599	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00602	0
RF00602	0
RF00603	0
RF00604	0
RF00611	0
RF00612	0
RF00612	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00618	0
RF00619	0
RF00619	0
RF00621	0
RF00622	0
RF00635	0
RF01159	0
RF01161	0
RF01161	0
RF01169	0
RF01169	0
RF01182	0
RF01183	0.355669152
RF01210	0
RF01210	0
RF01210	0
RF01210	0.541972041
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0.136795828
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0.136795828
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01225	0
RF01225	0.121596291
RF01225	0.11202178
RF01225	0
RF01225	0
RF01225	0
RF01233	0
RF01233	0
RF01233	0
RF01233	0
RF01233	0.105383452
RF01233	2.943468846
RF01241	0.071852354
RF01241	0
RF01241	0.723394886
RF01293	0
RF01293	0.596927248
RF01299	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01684	0
RF01684	0
RF01778	0
RF01848	0
RF01871	0
RF01872	0
RF01873	0
RF01874	0
RF01875	0
RF01876	0
RF01877	0
RF01879	0
RF01880	0
RF01881	0
RF01882	0
RF01883	0
RF01884	0
RF01887	0
RF01888	0
RF01891	0
RF01892	0
RF01894	0
RF01905	0
RF01906	0
RF01909	0
RF01928	0
RF01946	0
RF01947	0
RF01948	0
RF01950	0
RF01951	0
RF01953	0
RF01954	0
RF01955	0
RF01956	0
RF01957	0
RF01963	0
RF01964	0
RF01965	0
RF01966	0
RF01967	0
RF01968	0
RF01969	0
RF01970	0
RF01971	0
RF01972	0
RF01973	0
RF01974	0
RF01975	0
RF01976	0
RF01977	0
RF01978	0
