	62ff3cee-843e-4192-a4a6-8489cc2d0508
	tumor
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	1.428519779
RF00019	0
RF00019	1.037556471
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.956969561
RF00019	0
RF00019	0.280820128
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.872281989
RF00019	0.315922644
RF00019	0
RF00019	0.290760663
RF00019	0.322117205
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0.335264846
RF00019	0.288210131
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00019	0
RF00024	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00026	0
RF00045	0
RF00045	0
RF00045	0
RF00045	0
RF00049	0
RF00056	0
RF00056	0
RF00056	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00066	0
RF00070	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00072	0
RF00086	0
RF00088	0
RF00090	0
RF00090	0
RF00090	0
RF00090	0
RF00091	0
RF00091	0
RF00091	0
RF00091	0
RF00091	0
RF00091	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0
RF00092	0.405629073
RF00093	0
RF00093	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0
RF00096	0.752426449
RF00096	0
RF00096	0
RF00096	0
RF00096	0.247037255
RF00099	0
RF00100	0
RF00100	0
RF00100	0
RF00100	154.2542416
RF00100	0
RF00100	0
RF00100	0
RF00105	0
RF00105	0
RF00108	0
RF00108	0
RF00108	0
RF00133	0
RF00134	1.107504099
RF00136	0
RF00136	0
RF00136	0
RF00137	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0
RF00139	0.248908749
RF00150	0
RF00150	0
RF00151	0
RF00152	0
RF00153	0.382045988
RF00154	0
RF00154	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0.490387387
RF00156	0
RF00156	0
RF00156	1.471162161
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00156	0
RF00157	0
RF00157	0
RF00157	0
RF00157	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00181	0
RF00189	0
RF00190	0
RF00190	0
RF00191	0
RF00191	0.233020957
RF00191	0
RF00201	0
RF00212	0
RF00212	0
RF00212	0
RF00218	0
RF00218	0
RF00263	0
RF00263	0
RF00263	0
RF00263	0
RF00264	0
RF00264	0
RF00264	0
RF00264	0
RF00265	0
RF00271	0
RF00271	0
RF00272	0
RF00272	0
RF00272	0.486754888
RF00272	0
RF00272	0
RF00272	0.462759929
RF00272	0
RF00273	0
RF00273	0
RF00275	0
RF00275	0
RF00275	0
RF00275	0
RF00275	1.368998122
RF00275	0
RF00278	0
RF00278	0
RF00279	0
RF00279	0
RF00279	0
RF00279	0
RF00279	0
RF00280	0
RF00283	0
RF00283	0
RF00284	0
RF00284	0
RF00284	0
RF00284	0
RF00284	0
RF00284	0
RF00285	0
RF00285	0
RF00285	0
RF00285	0
RF00287	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0.252738115
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00322	0.243377444
RF00322	0
RF00322	0
RF00322	0
RF00322	0
RF00324	0
RF00324	0
RF00334	0.525695279
RF00334	0
RF00334	0
RF00334	0
RF00340	0
RF00340	0
RF00342	0
RF00345	0
RF00392	0
RF00393	0
RF00393	0
RF00393	0
RF00393	0
RF00394	0
RF00394	0
RF00394	0
RF00394	0
RF00397	0
RF00398	0
RF00399	0
RF00401	0
RF00401	0
RF00401	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00402	0
RF00404	0
RF00405	0
RF00406	0.479648977
RF00406	0
RF00407	0
RF00408	0
RF00408	0
RF00408	0
RF00409	0
RF00409	0
RF00409	0
RF00409	0.472747553
RF00409	0
RF00410	0
RF00410	0.486754888
RF00410	0.973509776
RF00411	0
RF00411	0
RF00411	0
RF00413	0
RF00413	0
RF00413	0
RF00414	0
RF00415	0
RF00416	0
RF00416	0
RF00416	0
RF00416	0
RF00416	0
RF00418	0
RF00421	0
RF00421	0
RF00421	0
RF00422	0
RF00422	0.239824489
RF00423	0
RF00424	0
RF00424	0
RF00424	0
RF00424	0
RF00424	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00425	0
RF00426	0
RF00426	0
RF00426	0
RF00428	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	1.577085836
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00432	0
RF00438	0
RF00438	0
RF00438	0
RF00440	0
RF00440	0
RF00443	0
RF00443	0
RF00443	0
RF00443	0
RF00477	0
RF00478	0
RF00492	0
RF00492	0
RF00492	0
RF00492	0
RF00493	0
RF00493	0
RF00494	0
RF00494	0
RF00494	0
RF00494	0
RF00537	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00554	0
RF00560	0
RF00560	0
RF00560	0
RF00560	0
RF00560	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00561	0
RF00564	0
RF00564	0
RF00564	0
RF00566	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00568	0
RF00569	2.161575982
RF00569	0
RF00570	0
RF00571	0
RF00571	0
RF00572	0.432315196
RF00573	0
RF00575	0
RF00586	0.221999695
RF00586	0.210615096
RF00588	0
RF00591	0
RF00591	0
RF00591	0
RF00591	0
RF00592	0
RF00592	0
RF00593	0
RF00598	0
RF00598	0
RF00599	0.262847639
RF00599	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00601	0
RF00602	0
RF00602	0
RF00603	0
RF00604	0.722108899
RF00611	0
RF00612	0
RF00612	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00614	0
RF00618	0
RF00619	0
RF00619	0
RF00621	0
RF00622	0
RF00635	0
RF01159	0
RF01161	0
RF01161	0
RF01169	0
RF01169	0
RF01182	0
RF01183	0.410699437
RF01210	0
RF01210	0
RF01210	0
RF01210	0.312913856
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0
RF01210	0.312913856
RF01225	0
RF01225	0
RF01225	0
RF01225	0
RF01225	0
RF01225	0
RF01233	0
RF01233	0
RF01233	0
RF01233	0
RF01233	0
RF01233	0
RF01241	0.165939166
RF01241	0
RF01241	0.371253728
RF01293	0
RF01293	0
RF01299	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0.369168033
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01518	0
RF01684	0
RF01684	0
RF01778	0
RF01848	0
RF01871	0
RF01872	0
RF01873	0
RF01874	0
RF01875	0
RF01876	0
RF01877	0
RF01879	0
RF01880	0
RF01881	0
RF01882	0
RF01883	0
RF01884	0
RF01887	0
RF01888	0
RF01891	0
RF01892	0
RF01894	0
RF01905	0
RF01906	0
RF01909	0
RF01928	0
RF01946	0
RF01947	0
RF01948	0
RF01950	0
RF01951	0
RF01953	0
RF01954	0.602861558
RF01955	0
RF01956	0
RF01957	0
RF01963	0
RF01964	0
RF01965	0
RF01966	0
RF01967	0
RF01968	0
RF01969	0
RF01970	0
RF01971	0
RF01972	0
RF01973	0
RF01974	0
RF01975	0
RF01976	0
RF01977	0
RF01978	0
RF01979	0
RF01981	0
RF01983	0
RF01984	0
RF01986	0
RF01987	0
RF01992	0
RF02038	0
RF02039	0
RF02040	0
RF02041	0
RF02042	0
RF02043	0
RF02045	0
RF02089	0
RF02090	0
RF02091	0
RF02091	0
RF02101	0
RF02102	0
RF02103	0
RF02104	0
RF02105	0
RF02105	0
RF02106	0
RF02106	0
RF02107	0
RF02107	0
RF02108	0
RF02108	0.566481981
RF02109	0
RF02109	0
RF02110	0
RF02110	0
RF02110	0
RF02112	0
RF02113	0
RF02114	0
RF02115	0
RF02116	0
RF02116	0
RF02118	0
RF02119	0.462759929
RF02120	0
RF02121	0
RF02122	0
RF02123	0
RF02124	0
RF02125	0
RF02126	0
RF02127	0
RF02128	0
RF02130	0
RF02131	0
RF02132	0.258708307
RF02133	0.405629073
RF02134	0
RF02135	0
RF02137	0
RF02138	0
RF02139	0
RF02140	0
RF02141	0
RF02142	0
RF02143	0
RF02145	0
RF02146	0
RF02148	0
RF02149	0
RF02150	0
RF02154	0
RF02155	0
RF02156	0
RF02157	0
RF02158	0
RF02159	0
RF02160	0
RF02161	0
RF02164	0
RF02166	0
RF02171	0
RF02171	0
RF02172	0
RF02173	0
RF02174	0
RF02175	0
RF02176	0
RF02177	0
RF02178	0
RF02179	0
RF02180	0
RF02181	0
RF02183	0
RF02184	0
RF02185	0
RF02187	0
RF02188	0
RF02189	0
RF02190	0
RF02192	0
RF02193	0
RF02195	0
RF02196	0
RF02197	0
RF02198	0
RF02199	0
RF02200	0
RF02201	0
RF02202	0
RF02203	0
RF02204	0
RF02205	0
RF02208	0
RF02209	0
RF02210	0
RF02211	0
RF02212	0
RF02213	0
RF02215	0
RF02216	0
RF02217	0
RF02218	0
RF02219	0
RF02219	0
RF02220	0
RF02246	0
RF02247	0
RF02248	0
RF02249	0
RF02250	0
RF02251	0
RF02252	0
RF02266	0
RF02271	0
RF02271	3.448967644
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0.180527225
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0.181524613
RF02271	0
RF02271	0
RF02271	0
RF02271	0.175700294
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0
RF02271	0.421230191
RF02271	0
RF02271	0
RF02271	0.19557116
RF02271	0.194413934
RF02272	0.333562994
RF02275	0
RF02277	0
RFC1	6.142443532
RFC2	40.73187357
RFC3	14.02722919
RFC3P1	0
RFC4	39.60913085
RFC5	10.22387517
RFC5P1	0
RFESD	0.350498136
RFESDP1	0
RFFL	2.103676625
RFK	8.118649683
RFKP1	0
RFKP2	0
RFLNA	0.962355675
RFLNB	1.669565232
RFNG	20.81018827
RFPL1	0
RFPL1S	0.031436091
RFPL2	0.024176567
RFPL3	0
RFPL3S	0.605724309
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
RFPL4AP3	0
RFPL4AP5	0
RFPL4AP6	0.155347305
RFPL4AP7	0
RFPL4B	0
RFT1	6.399966439
RFTN1	5.696132889
RFTN1P1	0.035674218
RFTN2	0.273480564
RFWD2P1	0.015099244
RFWD3	7.120060766
RFX1	2.398815373
RFX2	0.632262163
RFX3	0.505974057
RFX3-AS1	0.084138169
RFX4	0
RFX5	10.51734449
RFX6	0
RFX7	2.674899239
RFX8	0.218953835
RFXANK	31.17574628
RFXAP	2.678629456
RGCC	25.43789534
RGL1	12.69645761
RGL2	22.82768945
RGL3	0.271412202
RGL4	0.480818853
RGMA	5.85561574
RGMB	1.29532546
RGMB-AS1	0.210255684
RGN	0.187013618
RGP1	3.001176321
RGPD1	0
RGPD2	0.103394508
RGPD3	0.011294587
RGPD4	0.006013169
RGPD4-AS1	0
RGPD5	0
RGPD6	0.002468702
RGPD8	0.176542308
RGR	0
RGS1	36.72652528
RGS10	35.48023248
RGS11	0.253370223
RGS12	0.859264779
RGS13	0.099849264
RGS14	7.735903004
RGS16	14.02503886
RGS17	0.328601144
RGS17P1	0.53472621
RGS18	0.925025103
RGS19	12.6531069
RGS2	18.01120812
RGS20	0.123518628
RGS21	0
RGS22	0.036145165
RGS3	2.186744481
RGS4	0.964753019
RGS5	5.939216013
RGS6	0.058822343
RGS7	0.012744746
RGS7BP	0.075030726
RGS8	0.019659509
RGS9	0.484230777
RGS9BP	0.022706258
RGSL1	0.034484384
RHAG	0
RHBDD1	4.032278615
RHBDD2	35.1307015
RHBDD3	14.69470048
RHBDF1	3.21605908
RHBDF1P1	0
RHBDF2	9.376569459
RHBDL1	0.959170659
RHBDL2	0.752336714
RHBDL3	0.334396284
RHBG	0.184529454
RHCE	0.351111725
RHCG	30.70084626
RHD	0.069420973
RHEB	26.96326032
RHEBL1	3.132777098
RHEBP1	0.118186888
RHEBP2	0.383319474
RHEBP3	0
RHEX	0.369479392
RHNO1	36.28699676
RHO	0
RHOA	161.2384992
RHOA-IT1	0.31775585
RHOB	61.01622321
RHOBTB1	1.208089233
RHOBTB2	0.729022708
RHOBTB3	1.878439628
RHOC	45.05866311
RHOD	13.66184371
RHOF	0.68040159
RHOG	29.5371716
RHOH	2.963400293
RHOJ	0.95284868
RHOQ	4.965026313
RHOQP1	0.453968289
RHOQP2	0.170238108
RHOQP3	0.05290814
RHOT1	9.301968407
RHOT1P1	0.202814537
RHOT1P2	0.098666531
RHOT1P3	0
RHOT2	31.77007006
RHOU	1.029566749
RHOV	26.22695288
RHOXF1	0.085451118
RHOXF1-AS1	0.052674878
RHOXF1P1	0.042559527
RHOXF2	0
RHOXF2B	0
RHPN1	3.696685699
RHPN1-AS1	0.753734107
RHPN2	0.499268258
RIBC1	0.318350382
RIBC2	1.737835632
RIC1	3.774744211
RIC3	0.27462206
RIC8A	11.48606831
RIC8B	1.955761781
RICTOR	2.201712699
RIDA	17.2142559
RIF1	3.894025705
RIIAD1	0.029063206
RILP	3.780856439
RILPL1	1.805546867
RILPL2	4.622625803
RIMBP2	0.060210203
RIMBP3	0.021527243
RIMBP3B	0.005381811
RIMBP3C	0
RIMKLA	1.569447129
RIMKLB	3.358405417
RIMKLBP1	0.141133827
RIMKLBP2	0.301430779
RIMS1	0.00513856
RIMS2	0.678480637
RIMS3	0.349676369
RIMS4	0.713162295
RIN1	0.348444942
RIN2	8.960123865
RIN3	1.146533956
RING1	42.03682682
RINL	2.573103825
RINT1	9.187082335
RIOK1	30.10527103
RIOK2	2.352825562
RIOK3	17.10732991
RIOK3P1	0
RIOX1	5.681144944
RIOX2	6.556864261
RIPK1	8.021791879
RIPK2	7.895126801
RIPK3	3.551995127
RIPK4	8.27712626
RIPOR1	4.164976899
RIPOR2	1.390461844
RIPOR3	0.437423264
RIPPLY1	0.027610046
RIPPLY2	0.728228466
RIPPLY3	0.906762016
RIT1	10.20303576
RIT2	0
RITA1	14.37181225
RLBP1	0
RLF	10.14715611
RLIM	5.415213481
RLIMP1	0.039114232
RLIMP2	0
RLN1	0.238518729
RLN2	0.694139893
RLN3	0
RMC1	10.37780324
RMDN1	9.514609689
RMDN2	0.416244803
RMDN2-AS1	0
RMDN3	8.744027113
RMI1	8.600446713
RMI2	23.33125566
RMND1	11.85195846
RMND5A	12.39583132
RMND5B	3.003582946
RMRP	0
RMRP	1.471162161
RMRPP5	0
RMST	0
RN7SKP1	0
RN7SKP10	0
RN7SKP100	0
RN7SKP101	0
RN7SKP102	0
RN7SKP103	0
RN7SKP104	0
RN7SKP105	0
RN7SKP106	0.120793952
RN7SKP107	0
RN7SKP108	0
RN7SKP109	0
RN7SKP11	0
RN7SKP110	0
RN7SKP111	0
RN7SKP112	0
RN7SKP113	0
RN7SKP114	0.117763279
RN7SKP115	0
RN7SKP116	0.102996724
RN7SKP117	0
RN7SKP118	0
RN7SKP119	0
RN7SKP12	0
RN7SKP120	0
RN7SKP121	0
RN7SKP122	0
RN7SKP123	0
RN7SKP124	0
RN7SKP125	0
RN7SKP126	0
RN7SKP127	0
RN7SKP128	0
RN7SKP129	0
RN7SKP13	0
RN7SKP130	0
RN7SKP131	0
RN7SKP132	0
RN7SKP133	0
RN7SKP134	0
RN7SKP135	0
RN7SKP136	0
RN7SKP137	0
RN7SKP139	0
RN7SKP14	0
RN7SKP140	0
RN7SKP141	0
RN7SKP142	0
RN7SKP143	0
RN7SKP144	0
RN7SKP145	0
RN7SKP146	0
RN7SKP147	0
RN7SKP148	0
RN7SKP149	0
RN7SKP15	0
RN7SKP150	0.20471
RN7SKP151	0
RN7SKP152	0
RN7SKP153	0
RN7SKP154	0
RN7SKP155	0
RN7SKP156	0
RN7SKP157	0
RN7SKP158	0
RN7SKP159	0
RN7SKP16	0.219772274
RN7SKP160	0.096635162
RN7SKP161	0
RN7SKP162	0
RN7SKP163	0
RN7SKP164	0
RN7SKP165	0
RN7SKP166	0
RN7SKP167	0.115284052
RN7SKP168	0
RN7SKP169	0
RN7SKP17	0
RN7SKP170	0
RN7SKP171	0
RN7SKP172	0
RN7SKP173	0.417218475
RN7SKP174	0
RN7SKP175	0
RN7SKP176	0
RN7SKP177	0
RN7SKP178	0
RN7SKP179	0
RN7SKP18	0
RN7SKP180	0.199127
RN7SKP181	0
RN7SKP182	0
RN7SKP183	0
RN7SKP184	0
RN7SKP185	0
RN7SKP186	0
RN7SKP187	0
RN7SKP188	0
RN7SKP189	0
RN7SKP19	0
RN7SKP190	0
RN7SKP191	0
RN7SKP192	0
RN7SKP193	0
RN7SKP194	0
RN7SKP195	0
RN7SKP196	0
RN7SKP197	0
RN7SKP198	0
RN7SKP199	0
RN7SKP2	0
RN7SKP20	0
RN7SKP200	0
RN7SKP202	0
RN7SKP203	0
RN7SKP204	0
RN7SKP205	0
RN7SKP206	0
RN7SKP207	0
RN7SKP208	0
RN7SKP209	0
RN7SKP21	0
RN7SKP210	0
RN7SKP211	0
RN7SKP212	0
RN7SKP213	0
RN7SKP214	0.208609238
RN7SKP216	0
RN7SKP217	0
RN7SKP218	0
RN7SKP219	0
RN7SKP22	0.112136365
RN7SKP220	0
RN7SKP221	0
RN7SKP222	0
RN7SKP223	0
RN7SKP224	0
RN7SKP225	0
RN7SKP226	0
RN7SKP227	0
RN7SKP228	0
RN7SKP229	0
RN7SKP23	0.114587148
RN7SKP230	0
RN7SKP231	0
RN7SKP232	0
RN7SKP233	0
RN7SKP234	0
RN7SKP235	0
RN7SKP236	0
RN7SKP237	0
RN7SKP238	0
RN7SKP239	0.111376118
RN7SKP24	0
RN7SKP240	0
RN7SKP241	0
RN7SKP242	0
RN7SKP243	0.106329951
RN7SKP244	0
RN7SKP245	0
RN7SKP246	0
RN7SKP247	0
RN7SKP248	0
RN7SKP249	0
RN7SKP25	0
RN7SKP250	0
RN7SKP251	0.104636799
RN7SKP252	0
RN7SKP253	0
RN7SKP254	0
RN7SKP255	0
RN7SKP256	0
RN7SKP257	0
RN7SKP258	0
RN7SKP259	0
RN7SKP26	0
RN7SKP260	0
RN7SKP260	0
RN7SKP261	0
RN7SKP262	0
RN7SKP263	0
RN7SKP264	0
RN7SKP265	0
RN7SKP266	0
RN7SKP267	0
RN7SKP268	0
RN7SKP269	0.51498362
RN7SKP27	0
RN7SKP270	0
RN7SKP271	0
RN7SKP272	0.141620495
RN7SKP273	0
RN7SKP275	0.109155996
RN7SKP276	0
RN7SKP277	0
RN7SKP278	0
RN7SKP279	0
RN7SKP28	0
RN7SKP280	0
RN7SKP281	0
RN7SKP282	0
RN7SKP283	0
RN7SKP284	0
RN7SKP285	0
RN7SKP286	0
RN7SKP287	0.617593138
RN7SKP288	0
RN7SKP289	0
RN7SKP29	0
RN7SKP290	0
RN7SKP291	0
RN7SKP292	0
RN7SKP293	0
RN7SKP294	0
RN7SKP295	0
RN7SKP296	0.096351774
RN7SKP297	0
RN7SKP298	0
RN7SKP299	0
RN7SKP3	0
RN7SKP30	0
RN7SKP31	0
RN7SKP32	0
RN7SKP33	0
RN7SKP34	0
RN7SKP35	0
RN7SKP36	0
RN7SKP37	0
RN7SKP38	0
RN7SKP39	0
RN7SKP4	0
RN7SKP40	0
RN7SKP42	0
RN7SKP43	0
RN7SKP44	0
RN7SKP45	0
RN7SKP46	0
RN7SKP47	0
RN7SKP48	0
RN7SKP49	0.126369057
RN7SKP5	0
RN7SKP50	0
RN7SKP51	0
RN7SKP52	0
RN7SKP53	0
RN7SKP54	0
RN7SKP55	0.107022654
RN7SKP56	0
RN7SKP57	0
RN7SKP58	0
RN7SKP59	0
RN7SKP6	0
RN7SKP60	0
RN7SKP61	0
RN7SKP62	0
RN7SKP63	0
RN7SKP64	0
RN7SKP65	0
RN7SKP66	0
RN7SKP67	0
RN7SKP68	0
RN7SKP69	0
RN7SKP7	0
RN7SKP70	0.121239686
RN7SKP71	0.103320613
RN7SKP72	0
RN7SKP73	0
RN7SKP74	0
RN7SKP75	0
RN7SKP76	0
RN7SKP77	0
RN7SKP78	0
RN7SKP79	0
RN7SKP8	0
RN7SKP80	0.116098781
RN7SKP81	0
RN7SKP82	0
RN7SKP83	0
RN7SKP85	0
RN7SKP86	0
RN7SKP87	0
RN7SKP88	0
RN7SKP89	0
RN7SKP9	0
RN7SKP90	0.098077477
RN7SKP91	0
RN7SKP92	0
RN7SKP93	0
RN7SKP94	0
RN7SKP95	0
RN7SKP96	0
RN7SKP97	0
RN7SKP98	0
RN7SKP99	0
RN7SL1	0
RN7SL100P	0
RN7SL101P	0
RN7SL104P	0
RN7SL105P	0
RN7SL106P	0
RN7SL107P	0
RN7SL108P	0
RN7SL110P	0
RN7SL111P	0
RN7SL113P	0
RN7SL116P	0
RN7SL117P	0
RN7SL118P	0.108794553
RN7SL11P	0
RN7SL120P	0
RN7SL121P	0
RN7SL122P	0
RN7SL123P	0
RN7SL124P	0.115284052
RN7SL125P	0
RN7SL126P	0
RN7SL127P	0
RN7SL128P	0.538622212
RN7SL12P	0.113296396
RN7SL130P	0.215448885
RN7SL131P	0
RN7SL132P	0
RN7SL134P	0
RN7SL135P	0
RN7SL138P	0.457922717
RN7SL140P	0
RN7SL141P	0
RN7SL143P	0
RN7SL144P	0
RN7SL145P	0.110999848
RN7SL146P	0.663756665
RN7SL147P	0.110254882
RN7SL148P	0
RN7SL149P	0
RN7SL14P	0
RN7SL150P	0
RN7SL151P	0
RN7SL152P	0.220509765
RN7SL153P	0.112520394
RN7SL154P	0
RN7SL155P	0
RN7SL156P	0
RN7SL159P	0
RN7SL15P	0
RN7SL160P	0.115689982
RN7SL162P	0.112520394
RN7SL163P	0
RN7SL164P	0
RN7SL165P	0
RN7SL166P	0.234685392
RN7SL167P	0
RN7SL168P	0
RN7SL169P	0
RN7SL16P	0
RN7SL170P	0
RN7SL172P	0.108435495
RN7SL173P	0
RN7SL174P	0
RN7SL176P	0
RN7SL177P	0
RN7SL178P	0
RN7SL180P	0
RN7SL181P	0.118613556
RN7SL182P	0
RN7SL183P	0
RN7SL184P	0
RN7SL185P	0
RN7SL186P	0
RN7SL187P	0
RN7SL188P	0
RN7SL189P	0
RN7SL18P	0
RN7SL190P	0
RN7SL191P	0
RN7SL192P	0.329658411
RN7SL193P	0
RN7SL196P	0
RN7SL197P	0
RN7SL198P	0
RN7SL199P	0
RN7SL19P	0
RN7SL2	620.9775481
RN7SL200P	0.114083177
RN7SL201P	0
RN7SL202P	0
RN7SL203P	0
RN7SL204P	0
RN7SL205P	0
RN7SL208P	0
RN7SL209P	0
RN7SL20P	0
RN7SL210P	0
RN7SL211P	0
RN7SL213P	0
RN7SL214P	0
RN7SL215P	0
RN7SL216P	0
RN7SL217P	0
RN7SL218P	0
RN7SL219P	0
RN7SL220P	0
RN7SL221P	0.233850213
RN7SL222P	0
RN7SL223P	0
RN7SL225P	0
RN7SL228P	0
RN7SL229P	0
RN7SL22P	0
RN7SL230P	0
RN7SL231P	0
RN7SL233P	0.118613556
RN7SL234P	0.111376118
RN7SL236P	0.115689982
RN7SL237P	0
RN7SL238P	0
RN7SL239P	0.10951985
RN7SL23P	0.597380999
RN7SL240P	0
RN7SL241P	0
RN7SL242P	0
RN7SL244P	0
RN7SL246P	0
RN7SL248P	0
RN7SL250P	0
RN7SL251P	0
RN7SL252P	0
RN7SL253P	0
RN7SL254P	0
RN7SL255P	0
RN7SL258P	0.2190397
RN7SL259P	0
RN7SL25P	0
RN7SL260P	0
RN7SL261P	0
RN7SL262P	0
RN7SL263P	0.339889189
RN7SL265P	0.10951985
RN7SL266P	0
RN7SL267P	0
RN7SL268P	0.220509765
RN7SL269P	0
RN7SL26P	0
RN7SL270P	0
RN7SL271P	0
RN7SL272P	0
RN7SL273P	0.109886137
RN7SL274P	0
RN7SL275P	0
RN7SL277P	0
RN7SL278P	0
RN7SL279P	0
RN7SL280P	0
RN7SL282P	0
RN7SL283P	0
RN7SL284P	0
RN7SL285P	0
RN7SL286P	0
RN7SL288P	0
RN7SL28P	0
RN7SL290P	0
RN7SL291P	0
RN7SL292P	0
RN7SL293P	0
RN7SL294P	0
RN7SL296P	0
RN7SL297P	0
RN7SL299P	0
RN7SL3	3.406470243
RN7SL300P	0.103320613
RN7SL301P	0.110254882
RN7SL302P	0
RN7SL303P	0
RN7SL304P	0
RN7SL305P	0
RN7SL306P	0
RN7SL307P	0
RN7SL308P	0
RN7SL309P	0
RN7SL30P	0
RN7SL310P	0
RN7SL311P	0
RN7SL313P	0.114083177
RN7SL314P	0
RN7SL316P	0
RN7SL317P	0
RN7SL318P	0.663756665
RN7SL319P	0
RN7SL320P	0.111376118
RN7SL321P	0
RN7SL322P	0
RN7SL323P	0
RN7SL325P	0
RN7SL326P	0
RN7SL327P	0
RN7SL328P	0
RN7SL329P	0
RN7SL32P	0.116925107
RN7SL330P	0
RN7SL331P	0
RN7SL332P	0
RN7SL333P	0
RN7SL334P	0
RN7SL335P	0
RN7SL336P	0
RN7SL337P	0
RN7SL338P	0
RN7SL339P	0
RN7SL33P	0
RN7SL340P	0
RN7SL341P	0
RN7SL342P	0
RN7SL343P	0
RN7SL344P	0
RN7SL346P	0
RN7SL34P	0
RN7SL350P	0
RN7SL351P	0
RN7SL352P	0
RN7SL353P	0.130380774
RN7SL354P	0
RN7SL356P	0
RN7SL357P	0
RN7SL359P	0.114083177
RN7SL35P	0
RN7SL361P	0
RN7SL362P	0.123056011
RN7SL363P	0
RN7SL364P	0.724763712
RN7SL366P	0
RN7SL368P	0.118613556
RN7SL369P	0
RN7SL36P	0
RN7SL370P	0
