	54e1ee85-dbfa-499a-9bdd-6935a7661970
	tumor
TRPM1	0.005128114
TRPM2	3.842449447
TRPM2-AS	0.722694139
TRPM3	0.016637354
TRPM4	23.69862674
TRPM5	0.01286386
TRPM6	0.170480082
TRPM7	3.332893413
TRPM8	0.040306382
TRPS1	7.336347687
TRPT1	13.41621171
TRPV1	0.022957934
TRPV2	11.38528401
TRPV3	0.118557308
TRPV4	1.382972775
TRPV5	0.020740619
TRPV6	0.013890272
TRRAP	8.081859861
TRUB1	3.648054664
TRUB2	11.07535733
TSACC	0.548519616
TSC1	5.452260402
TSC2	14.89447861
TSC22D1	29.44262836
TSC22D1-AS1	0.328032158
TSC22D2	3.175591977
TSC22D3	55.67455641
TSC22D4	20.62673073
TSEN15	17.23748059
TSEN15P1	0.123705375
TSEN15P2	0.106773633
TSEN15P3	0
TSEN2	1.144432976
TSEN2P1	0
TSEN34	33.05563376
TSEN54	14.45659126
TSFM	11.20969006
TSG101	7.998797899
TSGA10	1.176551334
TSGA10IP	0.080330503
TSGA13	0
TSHB	0.047454948
TSHR	0.145447395
TSHZ1	3.074245122
TSHZ2	0.350418261
TSHZ3	1.561767063
TSIX	0.000344118
TSKS	0.788692903
TSKU	102.1398834
TSLP	0.029756314
TSN	29.14649643
TSNARE1	3.625266548
TSNAX	3.958671094
TSNAX-DISC1	0.003582135
TSNAXIP1	0.109157468
TSPAN1	15.60125546
TSPAN10	3.866803195
TSPAN11	1.058669657
TSPAN12	8.822308835
TSPAN13	134.406112
TSPAN14	4.462570421
TSPAN15	20.53785054
TSPAN16	0.024487483
TSPAN17	13.36713073
TSPAN18	1.636383376
TSPAN19	0.012476527
TSPAN2	0.661370289
TSPAN3	22.54131238
TSPAN31	6.166155847
TSPAN32	0.477014186
TSPAN33	9.072057351
TSPAN4	7.043793772
TSPAN5	17.16093236
TSPAN6	13.88517134
TSPAN7	1.76170773
TSPAN8	5.467934706
TSPAN9	20.68456049
TSPAN9-IT1	0
TSPEAR	0.025648598
TSPEAR-AS1	0.081157029
TSPEAR-AS2	0.042107249
TSPO	46.19396746
TSPO2	0
TSPOAP1	0.372576096
TSPOAP1-AS1	0.502447878
TSPY1	0
TSPY10	0
TSPY11P	0
TSPY12P	0.029358649
TSPY13P	0
TSPY14P	0.334207307
TSPY15P	0
TSPY16P	0
TSPY17P	0
TSPY18P	0
TSPY19P	0
TSPY2	0
TSPY20P	0
TSPY21P	0.017430443
TSPY22P	0
TSPY23P	0
TSPY24P	0
TSPY25P	0
TSPY26P	0.32082169
TSPY3	0
TSPY4	0
TSPY5P	0
TSPY6P	0
TSPY7P	0
TSPY8	0
TSPY9P	0
TSPYL1	24.98528703
TSPYL2	7.854091234
TSPYL4	9.260560666
TSPYL5	6.579357528
TSPYL6	0
TSR1	6.542017629
TSR2	41.91289699
TSR3	59.81299168
TSSC2	0.239818357
TSSC4	7.384312964
TSSK1A	0.099544169
TSSK1B	0
TSSK2	0
TSSK3	0.063969963
TSSK4	0.377481421
TSSK5P	0.519780797
TSSK6	1.139559654
TST	9.847318231
TSTA3	17.12841284
TSTD1	14.35278829
TSTD2	3.257525733
TSTD3	1.549660571
TTBK1	0.117176342
TTBK2	0.999248671
TTC1	20.48000563
TTC12	0.942046059
TTC13	2.293013632
TTC14	3.102329891
TTC16	0.212027516
TTC17	11.39567245
TTC19	5.166285621
TTC21A	0.768449343
TTC21B	3.446568275
TTC21B-AS1	0.0049811
TTC22	3.705706352
TTC23	0.785472789
TTC23L	0.154480295
TTC24	0.225197129
TTC25	1.202812098
TTC26	2.194551657
TTC27	11.50149264
TTC28	1.459067963
TTC28-AS1	0.942255765
TTC29	0.022944154
TTC3	9.952336105
TTC30A	1.75077784
TTC30B	3.286122258
TTC31	3.904538917
TTC32	2.867834417
TTC33	4.882999708
TTC34	0.304503925
TTC36	0.972356121
TTC37	7.058926472
TTC38	3.618088329
TTC39A	14.96824462
TTC39A-AS1	0.823723922
TTC39B	1.270199247
TTC39C	4.218855805
TTC39C-AS1	0.233934888
TTC39CP1	0
TTC39DP	0
TTC3-AS1	0.023229997
TTC3P1	1.037184431
TTC4	1.105456761
TTC41P	0.068341414
TTC4P1	0.121034706
TTC5	2.90543837
TTC6	0.20420782
TTC7A	20.23922467
TTC7B	1.078379558
TTC8	2.755227313
TTC9	6.154680282
TTC9B	0.451561592
TTC9C	12.67931203
TTF1	7.759924639
TTF2	2.787119392
TTI1	14.12135932
TTI2	5.555988689
TTK	4.43829165
TTL	5.754478052
TTLL1	4.881022242
TTLL10	0.048471926
TTLL10-AS1	0.010822469
TTLL11	1.038075313
TTLL11-IT1	0.012111838
TTLL12	7.490063346
TTLL13P	0.065308322
TTLL2	0.004146324
TTLL3	0.55441252
TTLL4	4.156581071
TTLL5	2.770421499
TTLL6	0.054996347
TTLL7	0.66953202
TTLL7-IT1	0
TTLL8	0
TTLL9	0.027956371
TTN	0.179397727
TTN-AS1	0.325111428
TTPA	0
TTPAL	9.210746741
TTR	0.087954351
TTTY1	0
TTTY10	0.007382186
TTTY11	0
TTTY12	0
TTTY13	0
TTTY14	0.149485284
TTTY15	3.788254689
TTTY16	0.929078907
TTTY17A	0
TTTY17B	0
TTTY17C	0
TTTY18	0
TTTY19	0
TTTY1B	0
TTTY2	0
TTTY20	0.049195574
TTTY21	0
TTTY21B	0
TTTY22	0
TTTY23	0
TTTY23B	0
TTTY23B	0
TTTY25P	0
TTTY2B	0
TTTY3	0
TTTY3B	0
TTTY4	0
TTTY4B	0.00946631
TTTY4C	0
TTTY5	0
TTTY6	0
TTTY6B	0
TTTY7	0
TTTY7B	0
TTTY8	0
TTTY8B	0
TTTY9B	0
TTYH1	0.127993408
TTYH2	1.336984674
TTYH3	32.26471914
TUB	0.161118797
TUBA1A	49.92001841
TUBA1B	102.4002563
TUBA1C	39.04487281
TUBA3C	0.008215122
TUBA3D	0.287046013
TUBA3E	0.033052279
TUBA3FP	0.249005288
TUBA3GP	0
TUBA4A	13.56319192
TUBA4B	0.066431979
TUBA8	0.052492393
TUBAL3	0.028346282
TUBAP	0
TUBAP2	0.268577943
TUBAP4	0
TUB-AS1	0
TUBB	267.0360784
TUBB1	0.087471306
TUBB1P1	0
TUBB1P2	0
TUBB2A	3.054455462
TUBB2B	0.476214947
TUBB2BP1	0
TUBB3	0.767950679
TUBB3P1	0
TUBB3P2	0
TUBB4A	13.71216615
TUBB4AP1	0
TUBB4B	175.6790948
TUBB4BP1	0
TUBB4BP2	0.159669844
TUBB4BP3	0
TUBB4BP4	0
TUBB4BP5	0
TUBB4BP6	0
TUBB4BP7	0
TUBB6	15.08138885
TUBB7P	0.117164631
TUBB8	0.183794399
TUBB8P1	0.08763173
TUBB8P10	0
TUBB8P11	0.457639732
TUBB8P12	0.339661305
TUBB8P2	0
TUBB8P3	0
TUBB8P4	0
TUBB8P5	0
TUBB8P6	0
TUBB8P7	0.27384738
TUBB8P8	0.048172603
TUBB8P9	0.009985622
TUBBP1	0.76635705
TUBBP10	0.068556168
TUBBP11	0
TUBBP2	0.124006361
TUBBP5	0.90676222
TUBBP6	0.019131612
TUBBP8	0
TUBBP9	0
TUBD1	4.266349473
TUBE1	1.531264263
TUBG1	32.39582599
TUBG1P	0.028147983
TUBG2	9.464309065
TUBGCP2	6.398140977
TUBGCP3	3.544192492
TUBGCP4	1.152006993
TUBGCP5	3.158860089
TUBGCP6	3.942306395
TUFM	120.7679848
TUFMP1	0.586475518
TUFT1	9.495456126
TUG1	45.17819346
TULP1	0.103380556
TULP2	0.125141241
TULP3	26.32046705
TULP3P1	0
TULP4	2.939344424
TUNAR	0.007327
TUSC1	1.204620271
TUSC2	17.73557683
TUSC3	0.559748944
TUSC5	0.003543285
TUSC7	0
TUSC8	0.028654393
TUT1	5.081678597
TVP23A	0.393275806
TVP23B	3.958128825
TVP23BP1	0
TVP23BP2	0
TVP23C	0.454807874
TVP23C-CDRT4	0.037027731
TVP23CP1	0
TVP23CP2	0.020452092
TWF1	14.86418235
TWF1P1	0.048585905
TWF2	36.52747072
TWIST1	0.388579696
TWIST2	0.563129525
TWISTNB	7.982261839
TWNK	2.095762291
TWSG1	7.794386961
TXK	0.455059057
TXLNA	29.75549397
TXLNB	0.431001853
TXLNG	2.445483289
TXLNGY	1.454813044
TXN	117.8993462
TXN2	21.35003905
TXNDC11	39.27291129
TXNDC12	22.7313908
TXNDC12-AS1	0.260698795
TXNDC15	9.394700705
TXNDC16	2.755896797
TXNDC17	12.3274825
TXNDC2	0.003756384
TXNDC5	3.912242393
TXNDC8	0.005967988
TXNDC9	13.49275958
TXNIP	193.1951028
TXNL1	3.289733006
TXNL1P1	0
TXNL4A	6.963943337
TXNL4B	1.816790984
TXNP1	0.103032239
TXNP2	0
TXNP3	0
TXNP4	0.164408433
TXNP5	0.080899388
TXNP6	0.041102108
TXNP7	0
TXNRD1	15.87388178
TXNRD2	4.51439403
TXNRD3	2.930346164
TXNRD3NB	0
TYK2	12.6174916
TYMP	39.14567743
TYMS	29.13557062
TYMSOS	3.550952638
TYMSP1	0
TYMSP2	0
TYR	0.004224686
TYRL	0.057785277
TYRO3	0.577419843
TYRO3P	0.028262448
TYROBP	122.6542199
TYRP1	0.017029743
TYSND1	6.524657937
TYW1	7.458289257
TYW1B	0.367622909
TYW3	3.624304843
TYW5	0.990585873
U2AF1	0.014906542
U2AF1L4	3.886758328
U2AF1L5	0.050029695
U2AF2	110.8787055
U2SURP	6.452195509
U40455.1	0.044190706
U47924.1	0.029358649
U47924.2	0.731744919
U47924.3	0
U51244.1	0.034068592
U52111.1	0.222715196
U52112.1	0
U62317.1	2.272396817
U62317.2	1.587415314
U62317.3	3.338164214
U62317.4	0.170647146
U62317.5	0.387177319
U62631.1	0.146455788
U73023.1	0
U73166.1	0.140764935
U73169.1	0.208310413
U73479.1	0
U82695.1	0.018202362
U85056.1	0
U91319.1	0.262237422
U91324.1	0
U91328.1	3.751537714
U91328.2	0
U91328.3	0.098581459
U95743.1	0
UACA	2.520377855
UAP1	14.44325934
UAP1L1	9.232453136
UBA1	175.7782075
UBA2	44.1234334
UBA3	14.24979865
UBA5	6.539732555
UBA52	113.7871683
UBA52P3	0.16677557
UBA52P5	0.603869838
UBA52P6	1.100718765
UBA52P7	0.100592002
UBA52P8	0.929078907
UBA52P9	0
UBA6	2.920148039
UBA6-AS1	1.68669782
UBA7	13.25468386
UBAC1	13.31479275
UBAC2	15.07241012
UBAC2-AS1	0.863353151
UBALD1	7.312631802
UBALD2	26.90140996
UBAP1	23.17583599
UBAP1L	0.085083676
UBAP2	5.916196147
UBAP2L	30.23659097
UBASH3A	2.180632399
UBASH3B	1.067578344
UBB	346.3670359
UBBP1	0.431007309
UBBP2	0.110317347
UBBP3	0.317219591
UBBP5	0.383207627
UBC	182.8678984
UBD	18.32125534
UBDP1	0
UBE2A	14.81374205
UBE2B	8.788682356
UBE2C	43.0204198
UBE2CP1	0.091997499
UBE2CP2	0.074950903
UBE2CP3	0
UBE2CP4	0
UBE2D1	9.29490105
UBE2D2	18.99065354
UBE2D3	17.47943797
UBE2D3P1	0.14348709
UBE2D3P2	0.171797576
UBE2D3P3	0.059960723
UBE2D3P4	0
UBE2D4	5.628712659
UBE2DNL	0
UBE2E1	24.54654278
UBE2E1-AS1	0.04913234
UBE2E2	14.1465824
UBE2E2-AS1	0.07185143
UBE2E3	37.90781229
UBE2F	7.278797387
UBE2FP1	1.083183079
UBE2FP2	0
UBE2FP3	0.17021293
UBE2F-SCLY	0.007975996
UBE2G1	12.69393203
UBE2G2	5.912072074
UBE2H	25.45141316
UBE2HP1	0.035393482
UBE2I	14.55305097
UBE2J1	25.54864898
UBE2J2	11.74114174
UBE2K	19.77446333
UBE2L2	0
UBE2L3	32.35211417
UBE2L4	0.054920921
UBE2L5	0.219211244
UBE2L6	79.99925786
UBE2M	68.59338032
UBE2MP1	1.250998715
UBE2N	10.44087964
UBE2NL	0
UBE2NP1	0
UBE2O	11.5308815
UBE2Q1	24.36868042
UBE2Q1-AS1	0.117978274
UBE2Q2	7.062157425
UBE2Q2L	0.051068752
UBE2Q2P1	0.165200961
UBE2Q2P10	0
UBE2Q2P11	0
UBE2Q2P12	0
UBE2Q2P2	0.048081712
UBE2Q2P4Y	0
UBE2Q2P5Y	0
UBE2Q2P6	0
UBE2Q2P8	0
UBE2Q2P9	0
UBE2QL1	0.253829559
UBE2R2	20.93383331
UBE2R2-AS1	0.05908031
UBE2S	17.1975762
UBE2SP1	1.37129904
UBE2SP2	0.17945991
UBE2T	9.379771276
UBE2U	0.013864694
UBE2V1	2.697485815
UBE2V1P1	0
UBE2V1P10	0
UBE2V1P11	0
UBE2V1P12	0
UBE2V1P13	0
UBE2V1P14	0
UBE2V1P15	0
UBE2V1P2	0.144791518
UBE2V1P3	0
UBE2V1P4	0
UBE2V1P5	0
UBE2V1P6	0
UBE2V1P7	0
UBE2V1P8	0
UBE2V1P9	0
UBE2V2	7.97944609
UBE2V2P1	0
UBE2V2P2	0
UBE2V2P3	0
UBE2V2P4	0.049195574
UBE2W	4.331321185
UBE2WP1	0
UBE2Z	41.64680236
UBE3A	5.797961353
UBE3AP2	0.05076356
UBE3B	3.889105057
UBE3C	13.54871711
UBE3D	0.544021181
UBE4A	13.18923904
UBE4B	12.23773849
UBFD1	11.62256416
UBFD1P1	0
UBIAD1	6.50370905
UBL3	16.01425895
UBL4A	22.23733458
UBL4B	0.034483501
UBL5	47.72016505
UBL5P1	0
UBL5P2	0.116362133
UBL5P3	0
UBL5P4	0
UBL7	17.93970749
UBL7-AS1	1.646728329
UBLCP1	10.51329264
UBN1	25.39986282
UBN2	1.132176713
UBOX5	3.329288125
UBOX5-AS1	0.10057546
UBP1	10.8042956
UBQLN1	25.86822434
UBQLN1P1	0
UBQLN2	16.45872226
UBQLN3	0
UBQLN4	15.90899604
UBQLN4P1	0.155644852
UBQLN4P2	0
UBQLNL	0.10466555
UBR1	3.820699307
UBR2	7.460497618
UBR3	5.368638695
UBR4	9.467293892
UBR5	16.78568013
UBR5-AS1	1.812506985
UBR7	11.01701179
UBTD1	10.79231502
UBTD2	8.364484494
UBTF	29.17115313
UBTFL1	0
UBTFL10	0
UBTFL11	0
UBTFL2	0
UBTFL3	0
UBTFL5	0
UBTFL6	0.037329063
UBTFL7	0.021396564
UBTFL8	0.042230859
UBTFL9	0
UBXN1	45.27514111
UBXN10	3.798938539
UBXN10-AS1	2.898101599
UBXN11	3.272091311
UBXN2A	5.338019892
UBXN2B	6.966540466
UBXN4	33.87804294
UBXN6	11.1836694
UBXN7	2.878749295
UBXN7-AS1	0.033009465
UBXN8	3.227991194
UCA1	0.227232622
UCHL1	21.74233087
UCHL1-AS1	0
UCHL3	2.04000228
UCHL5	4.018948233
UCK1	13.34839899
UCK2	5.094021067
UCKL1	15.32852083
UCKL1-AS1	0.113196256
UCMA	0.015369908
UCN	0.208354084
UCN2	0.07743071
UCN3	0.021236089
UCP1	0
UCP2	91.38406845
UCP3	0.543007495
UEVLD	2.407398555
UFC1	26.03241977
UFD1	10.77848214
UFL1	9.771688945
UFL1-AS1	0.023251193
UFM1	14.71018381
UFSP1	1.407210737
UFSP2	7.646824822
UGCG	11.08786149
UGDH	21.66868603
UGDH-AS1	1.092664229
UGGT1	14.46726126
UGGT2	1.786156676
UGP2	37.40690539
UGT1A1	0
UGT1A10	0.008072001
UGT1A11P	0
UGT1A12P	0.01493746
UGT1A13P	0
UGT1A2P	0
UGT1A3	0
UGT1A4	0
UGT1A5	0
UGT1A6	0.009839115
UGT1A7	0
UGT1A8	0
UGT1A9	0.010547726
UGT2A1	0.003874021
UGT2A2	0
UGT2A3	0.004161219
UGT2A3P7	0
UGT2B10	0.026393897
UGT2B11	0.015438191
UGT2B15	0.732746851
UGT2B17	0
UGT2B24P	0.010185175
UGT2B25P	0
UGT2B26P	0.007899351
UGT2B27P	0.015730437
UGT2B28	0
UGT2B29P	0
UGT2B4	0.015357558
UGT2B7	0.084605933
UGT3A1	0
UGT3A2	0.009459283
UGT8	0.629083556
UHMK1	11.63506178
UHRF1	2.097605556
UHRF1BP1	5.482203192
UHRF1BP1L	3.324077099
UHRF2	2.760541743
UHRF2P1	0.005337936
UIMC1	3.852878157
ULBP1	0.085160638
ULBP2	0.396700853
ULBP3	0.451374368
ULK1	7.730740397
ULK2	3.016158981
ULK3	7.425383445
ULK4	1.704309949
ULK4P1	0
ULK4P2	0.016304099
ULK4P3	0
UMAD1	5.715613554
UMOD	0
UMODL1	0.063025492
UMODL1-AS1	0.333270715
UMPS	4.485384848
UNC119	8.527565347
UNC119B	8.800202706
UNC13A	1.456026605
UNC13B	11.06567595
UNC13C	0.006627894
UNC13D	9.467482538
UNC45A	11.7135527
UNC45B	0.04038559
UNC50	18.49539581
UNC5A	0.117003247
UNC5B	5.947098361
UNC5B-AS1	0.018022141
UNC5C	0.352974213
UNC5CL	0.276285856
UNC5D	0.001178037
UNC79	0.280025153
UNC80	0.016540728
UNC93A	0
UNC93B1	29.17149156
UNC93B2	0.663264159
UNC93B3	0.204014832
UNC93B4	0.0341142
UNC93B5	0.036456806
UNC93B6	0.1225159
UNC93B7	0
UNC93B8	0
UNCX	0
UNG	20.50478027
UNGP1	0
UNGP3	0.018876524
UNK	12.5816687
UNKL	4.821901463
UOX	0.027972895
UPB1	0.046892586
UPF1	24.73214224
UPF2	8.25640167
UPF3A	3.72624935
UPF3AP1	0.022631712
UPF3AP2	0.103872176
UPF3AP3	0.331382408
UPF3B	5.552763296
UPK1A	3.03150616
UPK1A-AS1	0.032054474
UPK1B	0.118082403
UPK2	7.223342492
UPK3A	0.266713967
UPK3B	24.70252163
UPK3BL1	0.550682495
UPK3BP1	0.075098155
UPP1	7.694544571
UPP2	0.01292694
UPP2-IT1	0.035690906
UPRT	8.226823411
UQCC1	3.990455944
UQCC2	8.877582055
UQCC3	15.31867693
UQCR10	125.874469
UQCR11	11.93604462
UQCRB	10.81761799
UQCRBP1	3.526707688
UQCRBP2	0.042901191
UQCRBP3	0
UQCRC1	51.72260861
UQCRC2	22.31315835
UQCRC2P1	0
UQCRFS1	37.92062773
UQCRFS1P1	0.202001825
UQCRFS1P2	0
UQCRFS1P3	0
UQCRH	39.56428229
UQCRHL	0.280550171
UQCRHP1	0.139507156
UQCRHP2	0.044241853
UQCRHP3	0
UQCRHP4	0.046844315
UQCRQ	30.61632386
URAD	0
URAHP	0.179689986
URB1	4.020052295
URB1-AS1	2.82125663
URB2	3.040501238
URGCP	6.167415974
URGCP-MRPS24	0.016027237
URI1	27.90403369
URM1	12.04534099
UROC1	0.019137359
UROD	22.63965752
UROS	16.52406226
USB1	17.22165907
USE1	17.71566808
USF1	23.15424634
USF1P1	0
USF2	33.68098655
USF3	2.22315793
USH1C	0.033776814
USH1G	1.006296981
USH2A	0.008077709
USHBP1	0.344701739
USO1	25.47219849
USP1	10.92440625
USP10	12.23278959
USP11	41.29611278
USP12	5.243822014
USP12-AS1	0
USP12-AS2	0.045669009
USP12PX	0.012054545
USP12PY	0
USP13	5.194790282
USP14	40.03607603
USP15	2.650300691
USP16	5.811393459
USP17L1	0
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L2	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L3	0
USP17L30	0
USP17L4	0
USP17L5	0
USP17L6P	0
USP17L7	0
USP17L8	0
USP17L9P	0
USP18	9.210617597
USP19	19.17362075
USP2	1.547080459
USP20	8.419045874
USP21	6.093245603
USP22	65.32904817
USP24	9.607389634
USP24P1	0
USP25	5.817868669
USP26	0
USP27X	2.462672541
USP27X-AS1	0.755711868
USP28	5.877335575
USP29	0
USP2-AS1	0.214055499
USP3	4.785505132
USP30	2.456521333
USP30-AS1	4.059459754
USP31	3.376002747
USP32	7.559554885
USP32P1	0.092956305
USP32P2	0.00593371
USP32P3	0.695118518
USP33	8.080028082
USP34	6.769772359
USP35	3.094714639
USP36	10.38510303
USP37	1.289252354
USP38	5.972394449
USP39	27.45000977
USP3-AS1	0.168763624
USP4	9.66482839
USP40	4.407533078
USP41	0.016007102
USP42	3.816009939
USP43	3.41922827
USP44	0.302809443
USP45	1.299328977
USP46	3.783772422
USP46-AS1	1.896658358
USP47	8.881930594
USP48	5.522232931
USP49	0.499352416
USP5	27.79780229
USP50	0.013363035
USP51	1.448506568
USP53	1.934172351
USP54	14.69086633
USP6	0.020350467
USP6NL	2.749835814
USP7	25.98696144
USP8	2.311388682
USP8P1	0.016012131
USP9X	11.08985635
USP9Y	1.488812953
USP9YP1	0
USP9YP10	0
USP9YP11	0
USP9YP12	0
USP9YP13	0
USP9YP14	0
USP9YP15	0
USP9YP16	0
USP9YP17	0
USP9YP18	0
USP9YP19	0
USP9YP2	0
USP9YP20	0
USP9YP21	0
USP9YP22	0
USP9YP23	0
USP9YP24	0
USP9YP25	0
USP9YP26	0
USP9YP27	0
USP9YP28	0
USP9YP29	0
USP9YP3	0
USP9YP30	0
USP9YP31	0
USP9YP32	0
USP9YP33	0
USP9YP34	0
USP9YP35	0
USP9YP36	0
USP9YP4	0
USP9YP5	0
USP9YP6	0
USP9YP7	0
USP9YP8	0
USP9YP9	0
USPL1	2.789489819
UST	2.15013659
UST-AS1	0
UTF1	0.02202533
UTP11	8.883398067
UTP14A	4.380235695
UTP14C	4.747297229
UTP15	3.114357663
UTP18	21.07687717
UTP20	3.582001177
UTP23	5.771590608
UTP3	16.3189051
UTP4	7.782703386
UTP6	9.464381754
UTRN	14.91848361
UTS2	0.177856694
UTS2B	0.1621665
UTS2R	0.075116602
UTY	1.79805513
UVRAG	6.737911585
UVSSA	1.532903918
UXS1	19.40367152
UXT	34.57570196
UXT-AS1	0.296892899
VAC14	8.401547076
VAC14-AS1	0.036757294
VAMP1	1.715496376
VAMP2	20.09500691
VAMP3	35.43195335
VAMP4	2.43027469
VAMP5	46.40824498
VAMP7	22.60723838
VAMP8	168.9105673
VANGL1	3.658550278
VANGL2	0.777861249
VAPA	6.535996375
VAPB	8.940223067
VARS	16.62219008
VARS2	3.055704328
VASH1	4.232847084
VASH1-AS1	0.511601934
VASH2	0.102370758
VASN	14.48534388
VASP	71.59528425
VAT1	189.789132
VAT1L	0.089317852
VAV1	10.17260473
VAV2	12.53758979
VAV3	5.213370844
VAV3-AS1	0.020584255
VAX1	0.002201391
VAX2	0.044434712
VBP1	21.94115273
VCAM1	16.16245792
VCAN	10.17373486
VCAN-AS1	0
VCL	14.8074541
VCP	63.32634634
VCPIP1	5.40834622
VCPKMT	3.478378423
VCX	0.024154794
VCX2	0
VCX3A	0
VCX3B	0
VCY	0
VCY1B	0
VDAC1	46.67239912
VDAC1P1	0.120204279
VDAC1P10	0
VDAC1P11	0.044864977
VDAC1P12	0
VDAC1P13	0.044499372
VDAC1P2	0.029980361
VDAC1P3	0.014972566
VDAC1P4	0
VDAC1P5	0
VDAC1P6	0
VDAC1P7	0.015043275
VDAC1P8	0.178621312
VDAC1P9	0
VDAC2	18.46570737
VDAC2P1	0
VDAC2P2	0.02828336
VDAC2P3	0.046165412
VDAC2P4	0
VDAC3	18.26668771
VDAC3P1	0
VDR	5.506262705
VEGFA	7.021109368
VEGFB	90.40388775
VEGFC	1.900717745
VEGFD	0.106525669
VENTX	0.240738903
VENTXP1	0
VENTXP2	0
VENTXP3	0
VENTXP4	0
VENTXP5	0.016440843
VENTXP6	0
VENTXP7	0
VEPH1	2.988086902
VEZF1	15.86936256
VEZF1P1	0
VEZT	7.468643125
VGF	0.3110019
VGLL1	21.13411198
VGLL2	0
VGLL3	1.482893328
VGLL4	7.653478335
VHL	17.13000852
VHLL	0
VIL1	0.03314303
VILL	0.991629618
VIM	156.2129296
VIM2P	0
VIM-AS1	4.784516506
VIP	0.008043973
VIPAS39	11.3933487
VIPR1	0.617756227
VIPR1-AS1	0.029420789
VIPR2	0.146399696
VIRMA	9.572505876
VIT	0.133941911
VKORC1	18.4000876
VKORC1L1	16.55831774
VLDLR	0.317893274
VLDLR-AS1	0.00271793
VMA21	12.01092262
VMAC	1.565855387
VMO1	0.587099854
VMP1	14.17683984
VN1R1	0.211187628
VN1R104P	0
VN1R105P	0
VN1R107P	0.304824248
VN1R108P	0.506595865
VN1R10P	0
VN1R110P	0.013122197
VN1R11P	0
VN1R12P	0
VN1R13P	0
VN1R17P	0
VN1R2	0
VN1R20P	0
VN1R21P	0
VN1R25P	0
VN1R28P	0.014220596
VN1R3	0
VN1R31P	0
VN1R32P	0
VN1R33P	0
VN1R34P	0.028859918
VN1R35P	0
VN1R36P	0
VN1R37P	0
VN1R38P	0
VN1R4	0
VN1R40P	0
VN1R42P	0.222238144
VN1R46P	0
VN1R48P	0
VN1R5	0.011885871
VN1R51P	0.040449694
VN1R53P	0
VN1R54P	0.09717181
VN1R64P	0
VN1R65P	0
VN1R66P	0
VN1R67P	0
VN1R68P	0
VN1R69P	0.045343963
VN1R6P	0
VN1R70P	0
VN1R71P	0.046445882
VN1R74P	0
VN1R76P	0.027942223
VN1R78P	0
VN1R79P	0
VN1R7P	0
VN1R80P	0.188486
VN1R81P	0.068503514
VN1R82P	0
VN1R83P	1.832507482
VN1R84P	0.43375842
VN1R85P	0
VN1R87P	0
VN1R88P	0
VN1R8P	0.014268369
VN1R90P	0
VN1R91P	0
VN1R92P	0
VN1R93P	0
VN1R96P	0
VN1R9P	0
VN2R10P	0
VN2R17P	0.045943462
VN2R19P	0.012111838
VN2R1P	0
VN2R3P	0.126333676
VN2R9P	0
VNN1	3.7002484
VNN2	3.595536883
VNN3	0.029816662
VOPP1	20.09352119
VPREB1	0.033752725
VPREB3	5.284653043
VPS11	14.33355139
VPS13A	1.723618419
VPS13A-AS1	0.024550392
VPS13B	3.26087545
VPS13C	4.335999742
VPS13D	7.250581877
VPS16	8.472972374
VPS18	17.06229828
VPS25	25.2341983
VPS25P1	0
VPS26A	22.20228669
VPS26AP1	0
VPS26B	11.17523404
VPS26BP1	0
VPS26C	4.185114686
VPS28	14.29336995
VPS29	12.39642659
VPS33A	2.11009352
VPS33B	4.811466894
VPS33B-DT	0.085464576
VPS35	20.86080857
VPS35L	7.736050553
VPS35P1	0.016787422
VPS36	5.431203602
VPS37A	3.48216771
VPS37B	11.67574673
VPS37C	11.41278921
VPS37D	1.535894282
VPS39	3.526299148
VPS41	9.354114866
VPS45	5.499950437
VPS4A	8.132635682
VPS4B	13.72200793
VPS50	2.018933474
VPS51	20.36627163
VPS52	10.0931553
VPS53	2.164965399
VPS54	6.955225949
VPS72	11.20256275
VPS8	2.934046605
VPS9D1	5.586553482
VPS9D1-AS1	0.508793925
VRK1	6.027210769
VRK2	8.431496044
VRK3	7.095316486
VRTN	0.030694562
VSIG1	0.111561308
VSIG10	3.889637723
VSIG10L	4.689847566
VSIG2	0.70292642
VSIG4	25.55306074
VSIG8	0.098120545
VSIR	23.66200606
VSNL1	0.02659359
VSTM1	0.149092256
VSTM2A	0
VSTM2A-OT1	0
VSTM2B	0
VSTM2L	35.42166688
VSTM4	0.501814227
VSTM5	0.145656731
VSX1	0.436970193
VSX2	0.038288775
VTA1	7.069143801
VTA1P1	0
VTA1P2	0
VTCN1	9.075323794
VTI1A	1.692724435
VTI1B	10.76514556
VTI1BP1	0.218428347
VTI1BP2	0.036613947
VTI1BP3	0
VTI1BP4	0
VTN	0.152248848
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
VTRNA2-1	0
VTRNA2-2P	0
VTRNA3-1P	0
VWA1	16.6685482
VWA2	2.173144795
VWA3A	0.027814683
VWA3B	0.113504558
VWA5A	1.997910385
